id,text,type,kind,date,source,embedding
text_052_20210506,붙 임   메신저피싱 주요 사례    [사례 1] 휴대폰 고장을 핑계로 신분정보 탈취 및 악성앱 설치유도     [사례 2] 호칭을 특정하기 쉬운 사람에게 접근하여 송금불가를 핑계로 금전 편취     [사례 3] 대리로 문화상품권 등 물품을 구매하도록 유도,scenario,hwp,20210506,불법금융대응단,[]
text_053_20210430,"최초 접근방법 피해자 연령 피해자 성별 사기 유형 문자메시지 50대 여성 대출빙자형   2020년 10월 00일 ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다.  그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다.   다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요.  다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여  “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고,  “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니,  “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다.  그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠.   순식간에 천만원을 사기 당했습니다.",scenario,hwp,20210430,불법금융대응단,[]
text_054_20210430,"최초 접근방법 피해자 연령 피해자 성별 사기 유형 유선통화 n.a. 남성 대면편취   2020년 10월 ○○일 □□은행 여의도 담당 이** 대리라고 전화가 왔었습니다. 이** 대리가 비싼 이자 금융권 대출 있으면 대환대출 해주겠다고 하였습니다. 전화번호가 1588-9999여서 일단 전화를 끊고 다시 확인하였더니 □□은행 전화가 맞아서 믿고 대환대출을 하기로 했습니다. 그리고 제가 대출한 금융회사들에 대환대출 협조공문을 보낸다고 하여 그렇게 해달라 하였습니다.   다음 날 오전, △△△캐피탈 김** 대리라는 사람한테 전화가 왔는데 저한테 금융법 위반을 했다고 하면서 무작정 제가 대출한 금액 전액을 갚으라고 했습니다. 금융감독원에서 알면 제가 벌금을 물려야할 사항이라고. 그래서 저는 □□은행에서 대출받아 갚으면 되는데 그런 법이 어디 있느냐 라고 따졌습니다. 그런데 대출 받은 지 6개월이 안되었는데 대출진행을 하면 그 자체가 불법이라고 했습니다. 그래서 전화 끊고 그곳에서 온 전화번호 1577-2280으로 전화해봤더니 △△△캐피탈이라는 ARS음성안내가 나와서 업체를 믿었습니다.   □□은행 이** 대리가 사정해서 △△△캐피탈에서 그런 전화가 왔다면 직원한테 사정해서 얼마라도 갚으라고 했습니다. 그래서 △△△캐피탈 직원한테 부탁했더니 60%를 상환하라고 했습니다. 저는 은행계좌를 불러달라 했는데 금융감독원에서 정지시켜놔서 현금으로 수납해야 한다고 했습니다.   그럼 제가 지점으로 가서 납부하겠다고 했는데 그것도 안 된다고 하면서 채권회수 직원을 저한테 보냈습니다. 그래서 현금 870만원을 주었습니다. 그런데 그 다음날 □□은행 이** 대리가 전화가 와서 □□은행 지점장이 대출 보류를 했다고 하면서 나머지를 완불하면 대출승인을 해주겠다고 했습니다.   △△△캐피탈로 다시 전화해서 완불하겠다고 했습니다. 오전 10시경, 또 다른 직원이 제 사무실에 와서 595만원을 수금해갔습니다. 그리고 저는 □□은행 이** 대리한테 전화를 했더니 오전 11시 전화드리고 대출실행을 해준다고 염려마시고 기다리라고 해서 기다렸습니다. 11시 30분이 되도 연락이 안와서 11시 40분경에 세번 정도 전화했더니 전화를 안받아서 사기당한 것을 느끼고 바로 경찰서로 가서 신고를 했습니다.  사실 좀 이상한 느낌이 들어서 금융감독원 1332로 전화했었는데 그 직원분이 주민번호 앞자리 물어보고 전화해준다던데 전화도 안오더군요. 경찰서에서 그러는데 제 휴대폰에 불법 어플이 깔려서 금감원에 전화해도 그놈들이 전화를 받는다는 것을 나중에야 알았습니다.",scenario,hwp,20210430,불법금융대응단,[]
text_055_20191018,"‘18년 보이스피싱 지역별 피해 현황   □2018년 지역별 보이스피싱 현황을 분석한 결과 지역별로 편차가 크며, 동일 광역 행정구역내에서도 기초 행정구역별 격차가 클 뿐 아니라 피해건수 상위지역은 지속적으로 피해가 많이 발생하는 것으로 나타남   ㅇ(피해액)경기(1,133억원), 서울(960억원), 부산(310억원)이 전국 피해액(4,440억원)의 54.1%를 차지하는 등 수도권 및 대도시에서 주로 발생   ㅇ(피해건수)피해건수도 경기(18,116건), 서울(12,893건), 부산(5,075건) 순서로 발생하는 등 피해액과 유사(전국 평균은 4,389건)    -다만, 인구 1만명당 피해건수는 제주(17.0건)가 가장 많고, 울산(16.3건), 인천(15.2건), 경남(14.9건), 부산(14.7건) 등 순서로 많음  □ 이에 따라, 지자체 및 경찰청 등은 수도권·주요 광역시 등을 중심으로 지역 맞춤형 홍보·단속을 강화할 필요   < 시도별 피해액 > < 시도별 인구 1만명당 피해건수 >    * 자료 : 금융감독원",scenario,hwp,20191018,불법금융대응단,[]
text_056_20191011,"가상화폐 거래를 통한 보이스피싱 피해사례     □ 가상화폐 거래소 회원인 A는 “가상화폐를 대리구매할 사람을 모집한다”는 문자메세지를 받고 성명불상(사기범)의 B에게 연락   &#9702; A는 B로부터 구매금액의 5%를 받기로 하고 자신의 은행계좌에 입금된 7,300만원* 중 대가를 제외한 6,935만원을 가상화폐거래소를 통해 가상화폐로 구매하여 사기범의 지시대로 외부 전자지갑 주소로 출금      * 동 자금은 저금리 대출을 해주겠다는 보이스피싱 사기범 일당에게 속은 피해자들이 A의 은행 계좌로 송금한 피해금임   &#9702; A가 여러 차례 거액이 입금된 것을 보고 불법 연루 가능성을 의심하자 사기범 B는 “그 동안 거래를 못 하고 있던 투자자들이 한꺼번에 몰렸다”며 A를 안심시킨 것으로 보임  □ 그날 오후 A는 거래은행으로부터 “계좌가 보이스피싱 사기에 이용되어 지급정지되었다”는 문자를 받고 사기에 연루되었음을 인지하였으나 사기범은 연락이 두절   &#9702; A는 사기방조 혐의로 형사재판 중이며, 이와 별개로 피해자가 제기한 손해배상소송 결과에 따라 피해금액을 배상할 가능성  가상화폐를 통한 피해금 인출흐름",scenario,hwp,20191011,불법금융대응단,[]
text_057_20190821,"금융생활에 필요한 모든 정보, 인터넷에서 「파인」 두 글자를 쳐보세요  “금융은 튼튼하게, 소비자는 행복하게”   보 도 자 료  보도 2019. 4. 17.(수) 조간 배포 2019. 4. 16.(화)  담당부서 제주지원 황대성 부국장(064-746-4204), 최승대 선임조사역(064-746-4202)    제 목 : 휴대폰 앱을 이용한 신종 보이스피싱 사례 발생    1  피해 사례   □ 최근 제주지역에서 금융감독원 직원(“김석제”)을 사칭하여, 휴대폰 원격조종이 가능한 특정 프로그램(앱)을 설치하도록 유도 후 대출금 및 기보유 예금 등 총 199백만원을 편취한 사례 발생   ① 사기범은 “416불 해외 결제”라는 허위 문자메시지를 발송, 피해자가 발신번호로 전화하자 마치 카드회사인 것처럼 전화를 받고      - 카드부정사용 신고를 접수하였으니 경찰로 이첩할 것임을 안내한 후, ◎◎경찰서로 속이고 전화하여 금감원에서 연락이 갈 것이라고 재안내   ② 금감원 직원 “김석제”라고 사칭하며 피해자 명의로 발급된 불상의 계좌가 자금세탁에 이용되고 있어 조치가 필요하다고 기망하여 휴대폰에 팀뷰어 프로그램(앱명 : Quick Support)을 설치하도록 유도   ③ 앱 설치 이후 사기범은 피해자의 휴대폰을 원격조종하여 카드사 현금서비스 2건, 카드론 2건 등 4건의 대출을 실행받아 편취하고*     * 정상적으로 계좌이체 되는지 시험해보는 것이라고 속인 후 수취계좌번호 등을 사기범이 입력하고 피해자가 비밀번호만 입력하여 'LE VAN LOC', 'NGUYEN THI' 등 명의의 국내은행 계좌로 49백만원 이체     -  	그 다음날 같은 수법으로 예금 ‘150백만원’을 ‘ㅇㅇㅇ’ 계좌로 이체받아 편취하는 등 199백만원을 편취  2  소비자 유의사항   □ 의심스러운 휴대폰 앱은 설치하지 않도록 각별히 주의    &#9702; 출처불명의 문자메시지나 유선으로 휴대폰 앱 설치를 요청할 경우 보이스피싱이 의심되므로 절대 설치하지 않도록 유의    &#9702; 금감원 직원은 개인에게 휴대폰 앱 설치를 권유하지 않으므로  직원을 사칭하며 권유하는 경우에는 100% 보이스피싱임을 명심  □ 전화로 정부기관이라며 금융거래 조치를 요구하면 일단 보이스피싱 의심    &#9702; 수사기관·금감원 직원 등이라는 전화를 받은 경우 당황하지 말고 소속, 직위 및 이름을 확인한 후 전화를 끊고     - 주변 지인에게 통화내용을 설명하여 도움을 받거나 해당 기관의 공식 대표번호*로 전화하여 반드시 사실여부를 확인할 것을 당부드림        * 대검찰청(☎02-3480-2000), 경찰청(☎112), 금감원(☎1332)  □ 보이스피싱 의심 문자나 전화를 받은 경우 지체없이 경찰서(☎112)나 금융감독원(☎1332)에 신고    &#9702; 특히, 보이스피싱 피해를 입은 경우에는 신속하게 경찰서나 해당 금융회사에 신고하여 지급정지를 신청해야 피해구제를 받을 수 있음    3  향후 대응방안   □ 신종 보이스피싱 사례에 따른 추가 피해예방 및 유사수법에 현혹되지 않도록 금융회사 및 홈페이지를 통해 동 사례를 적극 전파   &#9702; 아울러 제주도청 및 경찰청 등 유관기관과 합동하여 지자체 홍보채널(홈페이지·반상회보 등)을 활용하여 피해사례를 전파하는 등 생활밀착형 예방활동을 다각도로 전개할 예정임     ☞ 본 자료를 인용하여 보도할 경우에는 출처를 표기하여 주시기 바랍니다.(http://www.fss.or.kr)   붙 임  보이스피싱 피해예방 10계명   보이스피싱! 이것만 알아도 당황하지 않습니다!    ① 전화로 정부기관이라며 자금이체를 요구하면 일단 보이스피싱 의심      검찰&#8228;경찰&#8228;금감원 등 정부기관은 어떠한 경우에도 전화로 자금의 이체 또는 개인의 금융거래정보를 요구하지 않습니다. 정부기관을 사칭, 범죄에 연루되었다며 금융거래 정보를 요구하거나 안전조치 등을 명목으로 자금의 이체 등을 요구하는 경우는 100% 보이스피싱이므로 이러한 전화를 받는 경우 전화를 끊고 해당 기관의 대표전화*로 전화하여 사실여부를 반드시 확인하시기 바랍니다.       * 대검찰청(☎02-3480-2000), 경찰(☎112), 금감원(☎1332)    ② 전화&#8228;문자로 대출 권유받는 경우 무대응 또는 금융회사 여부 확인     전화 또는 문자를 통한 대출광고는 대출빙자형 보이스피싱일 가능성이 높으므로 이러한 연락을 받은 경우 반드시 금융회사의 실제 존재여부를 우선 확인한 후, 대출을 권유하는 자가 금융회사 직원인지 또는 정식 등록된 대출모집인인지 여부를 확인하시기 바랍니다.     * 제도권 금융회사 조회(http://www.fss.or.kr)      대출모집인 등록 조회(http://www.loanconsultant.or.kr)    ③ 대출 처리비용 등을 이유로 선입금 요구시 보이스피싱을 의심      정상적인 금융회사는 전산비용, 보증료, 저금리 전환 예치금, 선이자 등 어떠한 명목으로도 대출과 관련하여 선입금하라고 요구하지 않으므로, 이러한 요구에 절대로 응해서는 안됩니다.    ④ 저금리 대출 위한 고금리 대출 권유는 100% 보이스피싱       정상적인 금융회사는 저금리 대출을 받기 위해서 고금리 대출을 먼저 받으라고 요구하지 않습니다. 저금리 대출을 받기 위해서는 거래실적을 쌓아야 한다며 고금리대출을 먼저 받으라고 하는 경우는 100% 보이스피싱입니다. 또한 대출금 상환시에는 해당 금융회사의 계좌가 맞는지 여부를 반드시 확인하시기 바랍니다.     ⑤ 납치&#8228;협박 전화를 받는 경우 자녀 안전부터 확인      자녀가 다쳤다거나 납치되었다는 전화를 받았을 때에는 침착하게 대처해야 합니다. 사기범의 요구대로 급하게 금전을 입금하기 보다는 먼저 준비해 둔 지인들의 연락처를 이용하여 자녀가 안전한지 여부부터 확인하시기 바랍니다.    ⑥ 채용을 이유로 계좌 비밀번호 등 요구시 보이스피싱 의심      정상적인 기업의 정식 채용절차에서는 급여계좌 개설 또는 보안관련 출입증 등에 필요하다면서 체크카드 및 금융거래정보(비밀번호, 공인인증서, OTP 등)를 절대 요구하지 않습니다. 급여계좌 등록은 실제로 취업된 후에 이루어지는 것으로, 본인 명의 계좌번호만 알려주면 됩니다.    ⑦ 가족 등 사칭 금전 요구시 먼저 본인 확인      가족 및 지인 등이 메신저로 금전을 요구하는 경우 반드시 유선으로 한번 더 본인임을 확인하시기 바랍니다. 만약 상대방이 통화할 수 없는 상황 등을 들어 본인 확인을 회피하고자 하는 경우 직접 신분을 확인할 때까지는 금전요구에 응하지 말아야 합니다.     ⑧ 출처 불명 파일&#8228;이메일&#8228;문자는 클릭하지 말고 삭제      출처가 불분명한 파일을 다운받거나 의심스러운 인터넷 주소가 포함된 문자를 클릭하면 악성 코드에 감염되어 개인정보가 유출될 수 있습니다. 악성코드 감염은 금융거래시 파밍 등을 일으키는 주요 원인이므로 이러한 파일이나 문자는 즉시 삭제하시기 바랍니다.      * 악성코드 치료 방법 : 한국인터넷진흥원(KISA)의 “인터넷 보호나라”사이트>“자료실”메뉴>공지사항 109번 게시글 참고    ⑨ 금감원 팝업창 뜨고 금융거래정보 입력 요구시 100% 보이스피싱      인터넷 포털사이트에 접속시, 보안관련 인증절차를 진행한다는 내용의 금감원 팝업창이 뜨며, 이를 클릭하면 보안승급을 위해서라며 계좌번호, 비밀번호, 보안카드번호 등 금융거래정보를 입력하라고 요구하면 보이스피싱(파밍)이니 절대 응해서는 안됩니다.        ⑩ 보이스피싱 피해발생시 즉시 신고 후 피해금 환급 신청      사기범에게 속아 자금을 이체한 경우, 사기범이 예금을 인출하지 못하도록 신속히 경찰 또는 해당 금융회사에 전화하여 계좌에 대한 지급정지 조치를 하시기 바랍니다.      지급정지 조치 후 경찰서에 방문하여 피해 신고를 하고, 금융회사에 피해금 환급을 신청하시기 바랍니다. 해당 계좌에 피해금이 인출되지 않고 남아 있는 경우 피해금 환급제도에 따라 별도의 소송절차 없이 피해금을 되찾을 수 있습니다.",scenario,hwp,20190821,불법금융대응단,[]
text_058_20190821,"붙임   최근 보이스피싱 사기 피해사례     피해사례 1  허위 신용카드 결제 문자 + 원격조종 앱   □2019년 3월 피해자 A(48세, 중소기업 운영)는 본인이 사용한 적이 없는데도 신용카드 해외결제 문자메시지를 받고 확인하기 위해 문자메시지에 기재된 전화번호로 전화  &#9702; 전화 상담원은 A에게 “명의가 도용된 것 같으니 대신 경찰에 신고해 주겠다”며 A를 안심시킨 후 경찰에서 연락이 갈 것이라고 안내  □잠시후 금융감독원 직원이라고 소개한 사람(사기범)이 “경찰에서 전화가 왔는데, 당신 명의로 발급된 계좌가 범죄자금세탁에 이용되었으므로 모든 계좌를 직접 확인해야 한다”고 하면서 A에게 휴대폰에 원격조종 애플리케이션을 설치할 것을 요구  &#9702;사기범은 A의 휴대폰을 원격조종하면서 신용카드사의 현금서비스, 카드론 대출을 실행하고 “정상적으로 이체되는지 시험해보겠다”며 A에게 직접 비밀번호를 입력하게 하여 다른 계좌로 49백만원을 이체   &#8680;【유의사항】    ①결제 문자메시지가 의심될 경우 메시지에 안내된 전화번호로 문의하지 말고 소지한 신용카드 뒷면에 안내된 전화번호 또는 인터넷 검색으로 확인된 카드사의 전화번호로 문의    ②출처&#8231;용도를 알 수 없는 앱을 휴대폰에 설치하라는 요구는단호하게 거절!    ③계좌 비밀번호, 보안카드, OTP번호를 알려주거나 입력하는 것은 절대 금지!    피해사례 2  금융회사 사칭 대출사기    □2019년 2월 피해자 B(56세, 자영업)는 1577-XXXX 전화번호로 “OO캐피탈 대출 팀장입니다. 1천만원 전환대출이 가능한 대상으로 선정되었는데 신용점수가 부족하니 대출을 발생시켜 갚는 방법으로 신용등급을 올리면 됩니다”라는 사기범의 전화를 받음  &#9702; B는 사기범의 요구대로 대출전용 앱*을 설치한 뒤 신용점수를  올리기 위해 △△카드사로부터 카드론대출 500만원을 받아 다시 갚기 위해 △△카드사 대표전화 1588-XXXX로 전화함      * 피해자가 휴대폰에서 거는 전화를 가로채는 악성 앱으로서, 피해자가 △△카드 대표전화 또는 경찰서, 금감원으로 전화하더라도 모두 사기범 일당에게 연결됨  &#9702; 카드사 상담원을 가장한 사기범 일당으로부터 “고객님의 카드론 상환을 위해 C의 □□은행 계좌 xxxx로 입금해 주세요”라는  안내를 받고 C의 계좌로 500만원을 송금  □이후 B는 대출이 되었다는 연락이 없어 이상하게 여기던 중 △△카드사의 대금청구서를 받고 카드론대출이 상환되지 않은 것에 대해 문의하는 과정에서 보이스피싱을 당한 사실을 알게 됨   &#8680;【유의사항】    ①신용등급은 단기간에 예금 또는 대출거래 실적을 통해 올라갈 수 없으므로 신용점수를 올리기 위해 돈을 송금하라는 요구는 100% 보이스피싱!    ②대출금 상환은 채무자 본인 명의의 계좌로만 가능하므로, 다른 사람 명의 계좌로 상환을 요구하는 것은 100% 보이스피싱!",scenario,hwp,20190821,불법금융대응단,[]
text_059_20190821,"붙 임   메신저피싱 주요 사례    [사례 1] 프로필 변경에 대해 휴대폰 고장을 핑계로 대고 통화 회피     [사례 2] 부모, 이모, 삼촌 등 호칭을 특정하기 쉬운 사람에게 접근     [사례 3] 인증서 오류 등에 따른 송금불가를 핑계로 하여 주로 소액을 타인계좌로 송금해 줄 것을 요구",scenario,hwp,20190821,불법금융대응단,[]
text_063_20150615,"‘메르스 환자 지원금 빙자 금융사기 주의’공지사항 발령 계획  발령 일시 2015. 6. 14(일), 11:00 사이버캅 Push ■ 예           □ 아니오 사이버캅 Push 내용 메르스 환자 지원금 빙자 전화금융사기 주의!! 경찰청 수사국에서 알려드립니다. 최근 메르스에 대한 국민적 불안과 관심이 높아진 것을 이용하여, 메르스 환자에 대한 지원금을 빙자한 전화금융사기가 발생하고 있습니다. 메르스 환자 등에 대한 지원금을 입금하겠다는 핑계로 개인정보&#8231;금융거래정보를 입력하도록 하고, 이를 이용하여 임의로 인터넷 뱅킹에 접속해 금원을 편취해 가는 내용입니다. 국민 여러분의 각별한 주의가 필요합니다.  ※ 보건복지부에서는 ①치료비는 비급여항목&#8228;건강보험본인부담금 전액 국고 지원하여 처음부터 내지 않고, ②긴급 생계비는 확진자 및 격리대상자에 대해 보건복지콜센터(129)에서 신청을 받아 지원하며 개별 안내는 하지 않음 주요 수법은 의료기관 또는 공공기관을 사칭한 △계좌번호 및 개인정보를 요구하는 전화 △ 홈페이지 주소를 불러주면서 접속하게 하는 전화 △ 출처를 알 수 없는 URL를 포함한 문자메시지 등입니다. 이러한 전화는 100% 사기전화입니다. 공공기관, 의료기관에서는 어떠한 경우에도 전화로 개인정보나 금융거래정보를 요구하지 않고, 홈페이지에 접속하도록 하여 개인정보나 금융거래정보를 입력하라는 요구도 하지 않습니다. 반드시 복지부 메르스 콜센터(109) 또는 수사기관(112)으로 신고해 주시기 바랍니다.  - 경찰청 수사국 -",scenario,hwp,20150615,서민금융지원국,[]
text_071_20130719,"□ 인터넷 뱅킹 팝업창을 통한 피싱사이트 유도 사례  <사기수법>  □ 피해자의 PC를 악성코드에 감염시켜 인터넷 실행 중 네이버, 다음(Daum) 등 사이트에 접속 시 피싱사이트로 유도하는 팝업창을 게시하고, 피해자가 팝업창의 내용에 대한 의심 없이 팝업창 클릭 시 피싱사이트로 유도하게 한 뒤 개인(금융거래)정보를 편취하는 수법  <피해사례>  (사례 1)  □ 서울 송파구에 거주하는 송모씨(남, 40대초반)는 ’13.6.22일 14시경 회사 컴퓨터를 통해 인터넷을 실행 후 네이버(http://naver.com)에 접속하자 금융감독원을 사칭한 보안인증 팝업창이 뜨는 것을 확인하였고,   &#9702; 해당 팝업창을 클릭하자 개인금융거래정보를 입력하라는 내용을 보고 사기임을 의심하지 않고 관련 정보 일체를 입력하였는데,   &#9702; 같은 날 18시부터 19시까지 약 한시간 동안 총 32회에 걸쳐 6,400만원 상당의 금전 피해를 입음  (사례 2)  □ 충남 논산시에 거주하는 전모씨(남, 40대초반)는 ’13.7.4일 16시경  자택 컴퓨터를 통해 인터넷을 실행 후 네이버(http://naver.com)에 접속하자 금융감독원을 사칭한 보안인증 팝업창이 뜨는 것을 확인하였고,   &#9702; 해당 팝업창을 클릭하자 개인금융거래정보를 입력하라는 내용을 보고 사기임을 의심하지 않고 관련 정보 일체를 입력하였으며, 익일 오전 10시경에도 동일한 팝업창을 통해 접속하여 본인 소유의 타 계좌의 정보 일체도 입력하였는데,   &#9702; 7.4일 22시~7.7일 01시까지 약 이틀 동안 총 15회에 걸쳐 3,000만원 상당의 금전 피해를 입음",scenario,hwp,20130719,서민금융지원국,[]
text_072_20130415,"□ 쇼핑몰 결제창을 이용한 파밍 수법의 보이스피싱  <사기수법>  □ 쇼핑몰에서 물건을 구매하고 대금결제(실시간 계좌이체)를 위해 “뱅킹”버튼을 선택할 경우, 이미 악성코드에 감염된 이용자의 PC를 피싱사이트로 접속하게 한 뒤 개인(금융거래)정보를 편취하는 수법  <피해사례>  □ 제주시 거주 강모씨(20대, 여)는 ‘13.3.27일 오후 4시경 인터넷쇼핑몰인 “△△감성”사이트에서 옷을 구매하면서 결제수단 중 실시간 계좌이체를 선택하고   &#9702; 인터넷뱅킹으로 계좌이체를 하기위해 결제창內 “뱅킹”버튼을 선택하였는데 악성코드에 감염된 PC로 인하여 N은행 피싱사이트로 유도되어   &#9702; 보안카드 코드번호 전체와 계좌비밀번호, 인터넷뱅킹아이디 등의 금융거래정보를 입력하였음   &#9702; 이후 피해자의 금융거래정보를 알아낸 사기범이 공인인증서를 재발급 받아 3.28일 새벽 1시경 피해자 명의의 인터넷뱅킹을 통해 258만원을 사기범계좌로 이체하여 편취",scenario,hwp,20130415,서민금융지원국,[]
text_073_20130415,"□ 해킹사고를 빙자한 보이스피싱  <사기수법>  □ ’13. 3. 20.에 발생한 해킹사고를 빙자하여 경찰청 사이버수사대를 사칭하여 보안강화를 명목으로 개인정보 및 금융거래정보를 편취하는 수법  <피해사례>  □ 대전시 거주 박모씨(60대)는 ‘13.3.21일 오후 5시경 경찰청 사이버수사대를 사칭한 사기범으로부터 최근 주요은행 및 방송사의 해킹사고로 보안강화가 필요하다며 인터넷뱅킹 거래는 위험하니 텔레뱅킹 거래를 하여야 한다는 전화를 받고   &#9702; 피해자는 N은행에 텔레뱅킹 거래를 신청하고 사기범에게 텔레뱅킹 이용을 위한 계좌번호, 비밀번호, 보안카드코드번호 등을 알려 주었으며   &#9702; 사기범은 피해자 명의 텔레빙킹 거래를 통해 피해자 통장에서 190만원을 사기범계좌로 이체하여 편취",scenario,hwp,20130415,서민금융지원국,[]
text_074_20121224,"□ 파밍(Pharming)을 이용한 보이스피싱  <사기수법>  □ 이용자의 PC를 악성코드에 감염시켜 hosts 파일을 변조하는 등의 방법으로 피싱사이트를 진짜 사이트로 오인하여 접속하게 한 뒤 개인(금융거래)정보를 편취하는 수법  <피해사례>  (사례 1)   □ 경기도 성남거주 김모씨(여, 40대후반)는 ’12.11.12일 본인이 사용하는 컴퓨터의 인터넷 즐겨찾기에 등록되어 있는 N은행의 사이트에 접속하였으나 동 은행을 가장한 피싱사이트로 접속이 되었고,   &#9702; 인터넷뱅킹에 필요한 정보를 입력하는 팝업창이 나타나 해당 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 입력하였는데,   &#9702; 사기범은 ’12.11.12일부터 16일까지 5일간 동 정보를 이용하여 피해자 명의의 인터넷뱅킹을 통해 피해자의 N은행 계좌에서 총 5회에 걸쳐 1,039만원을 사기범계좌로 이체하여 편취  (사례 1)   □ 인천시 거주 유모씨(여, 30대후반)는 ’12.11. 1일 자녀학원비 이체를 위해 본인이 사용하는 컴퓨터의 인터넷 검색포털사이트에서 “K*”라는 단어로 검색 후 K은행의 사이트에 접속하였으나 동 은행을 가장한 피싱사이트로 접속이 되었고,    &#9702; 인터넷뱅킹에 필요한 정보를 입력하는 팝업창이 나타나 해당 정보(계좌번호, 계좌비밀번호, 보안카드번호 등)를 입력하였는데,   &#9702; 사기범은 ’12.11.5일 동 정보를 이용하여 피해자 명의의 인터넷뱅킹을 통해 피해자의 K은행 계좌에서 총 5회에 걸쳐 1,763만원을 사기범계좌로 이체하여 편취",scenario,hwp,20121224,서민금융지원국,[]
text_075_20121120,"□ 자녀납치 및 사고 빙자 편취  <사기수법>  □ 자녀와 부모의 전화번호 등을 사전에 알고 있는 사기범이 자녀의 전화번호로 발신자번호를 변조,   &#9702; 부모에게 마치 자녀가 사고 또는 납치 상태인 것처럼 가장하여 부모로부터 자금을 편취하는 수법으로, 학교에 간 자녀 납치 빙자, 군대에 간 아들 사고 빙자, 유학중인 자녀 납치 또는 사고 빙자 등의 유형이 있음  <피해사례>  (사례 1)   □ Y씨(40대, 여)는 오후 1시경 자녀의 이름과 학교를 대면서 “지금 당신 아이를 납치하였다. 허튼 수작하면 죽여버린다. 1,000만원을 불러주는 계좌로 송금해라”는 전화를 받고 보유하고 있던 300만원을 사기범 계좌로 이체하여 피해를 봄  (사례 2)  □ K씨(50대, 여)는 오전에 사기범으로부터 “학교 행정실인데 아이가 머리를 다쳐서 치료를 해야 하니 1,000만원을 입금하라”는 전화를 받고 800만원을 입금하여 피해를 봄. 사기범은 자녀 이름, 휴대전화 번호, 학교이름을 정확히 알고 있었음",scenario,hwp,20121120,서민금융지원국,[]
text_076_20121120,"□ 피해자를 기망하여 피해자에게 자금을 이체토록하여 편취    (피해자는 이체사실을 알고 있음)  <사기수법>  □ 검찰, 경찰, 금융감독원 등 공공기관 및 금융기관을 사칭하는 자가 누군가 피해자를 사칭하여 예금인출을 시도한다고 기망한 후 거래내역 추적을 위해 필요하다면서 사기범이 불러주는 계좌로 이체토록한 후 편취  □ 사기범들이 학생의 대학지원 명세를 빼내 실제 대학교의 전화번호로 변조하여 학부모 및 학생에게 전화해서 사기범계좌로 등록금 납부를 요구하여 편취  <피해사례>  (사례 1)  □ H씨(30대, 남)는 ○○은행 직원이라는 자로부터 “누군가 당신의 신분증을 가지고 돈을 찾아가려고 한다. 경찰에 신고해주겠다”는 전화를 받았는데,    &#9702; 잠시후 경찰을 사칭하는 자가 다시 전화를 걸어 “내가 시키는 대로 해라. 당신 통장 계좌에 있는 거래내역을 추적해야 하니 내가 불러주는 계좌로 돈을 이체시켜라”는 말에 속아 5개 계좌에 3,000만원을 이체하여 피해를 봄  (사례 2)  □ 대학 지원자인 G씨(20대, 여)는 오후 1시경 대학교 교직원을 사칭하는 자로부터 “지원한 대학에 추가합격하였으니 금일 오후 4시까지 등록금 530만원을 입금하여야만 등록처리된다”는 전화를 받고 부모에게 연락하여 사기범이 불러주는 계좌로 동액을 입금하여 피해를 봄",scenario,hwp,20121120,서민금융지원국,[]
