id,text,text_chunk,type,kind,date,source,embedding
text_048_20210511_1_c6,"사기수법: 메신저피싱 사례: 낯선 문자가 하나 떴습니다. “누구냐?”고 했더니, “엄마 딸”이라면서 시집 간 딸이 문자 보내는 말투, 이모티콘이 너무 똑같아 “이게 뭐냐?” 하고 물었더니, “아침에 출근하다가 전화기 액정이 깨져서 대리점에 맡겼더니 급한 연락할 때만 쓰라고 빌려줬어. 문자랑 카톡만 돼. ○○○○○로 카톡 친구추가 해줘” 라고 해서 카톡 친구추가 해주었더니, 카톡에 들어왔습니다. “휴대폰으로 받아야 할 문자가 있는데, 전화기를 대리점에 맡겨서 못 받으니까 엄마 전화로 잠깐 문자 받고 일하려고 해.” 그리고는 애플리케이션 화면이 떴습니다. “이거 누르고 잠깐만 기다리고 있어봐~ 내가 급한 볼일만 좀 받게” 그러기에 “그러마” 했더니, “아, 엄마 폰이 명의가 본인이 아니야. 본인확인하게 신분증 앞뒤 사진이랑 카드 앞뒤사진이랑 찍어서 보내줘”라고 하는 것이었습니다. 그래서 사진을 찍어 보냈는데, 이상하게 그 때는 다른 카톡과 전화, 문자는 한 번도 오질 않았습니다. 다음 날 아침 제가 수술후 치료 받으러 병원 가는 길에 카톡이 왔습니다. “엄마, 병원이야?” 그동안 제 딸과 대화한 카톡을 읽었는지 모든 상황을 알고 있는 듯 했습니다. “전화는?” “아, 지금 대리점 가고 있는 중. 참 신용카드 사진도 좀 보내줘~ 오전 중에 끝나” “얼른 전화 찾아~” 하면서 신용카드 앞뒤면 사진을 찍어 보내주었습니다. 그런데, 직장에 출근했던 아들이 뛰어 들어와 전화를 보니까 어제 그 시간부터 저에게 왔던 전화들은 차단 표시가 되어 있고 그동안 했던 문자와 카톡내용 모두가 사라져 버렸습니다. 구글플레이에서 ○건의 소액결제를 하고 문자가 와 있어서 이메일을 열어보니까, 은행에 대출신청한 동의서가 들어있었습니다. 은행에 전화했더니 이미 내 이름으로 약 2천4백만원이 대출되어 여섯 명에게 나누어 송금했다고 하면서 원격조정으로 내 핸드폰이 해킹을 당한 거라고 했습니다. 태어나서 한 번도 거래가 없었던 은행에서 통장이 개설되고 소액결제와 대출신청이 인정되어 대출이 되었다 하니 납득이 되지 않습니다.",나누어 송금했다고 하면서 원격조정으로 내 핸드폰이 해킹을 당한 거라고 했습니다. 태어나서 한 번도 거래가 없었던 은행에서 통장이 개설되고 소액결제와 대출신청이 인정되어 대출이 되었다 하니 납득이 되지 않습니다.,scenario,hwp,20210511,불법금융대응단,[]
text_049_20210511_1_c1,"사기수법: 대출빙자형 사례: ○○저축은행으로 사칭한 곳으로부터 대출권유 문자를 받고 저의 운전면허증을 송부하였을 뿐 대출을 신청하지는 않았습니다. 사기범은 제 신분증으로 대포폰을 만들었고, 신분증과 대포폰을 이용하여 본인인증을 거쳐 제 명의로 증권회사 비대면계좌를 만들었습니다. 그리고나서 ○○저축은행에서 제 신분증과 대포폰, 그리고 제 명의로 개설된 증권회사 계좌 소액이체를 통해 본인인증을 거친 후 비대면 디지털 콜 대출 500만원을 동 증권회사 계좌로 받아서 탈취하여 갔습니다.","사기수법: 대출빙자형 사례: ○○저축은행으로 사칭한 곳으로부터 대출권유 문자를 받고 저의 운전면허증을 송부하였을 뿐 대출을 신청하지는 않았습니다. 사기범은 제 신분증으로 대포폰을 만들었고, 신분증과 대포폰을 이용하여 본인인증을 거쳐 제 명의로 증권회사 비대면계좌를 만들었습니다. 그리고나서 ○○저축은행에서 제 신분증과 대포폰, 그리고 제 명",scenario,hwp,20210511,불법금융대응단,[]
text_049_20210511_1_c2,"사기수법: 대출빙자형 사례: ○○저축은행으로 사칭한 곳으로부터 대출권유 문자를 받고 저의 운전면허증을 송부하였을 뿐 대출을 신청하지는 않았습니다. 사기범은 제 신분증으로 대포폰을 만들었고, 신분증과 대포폰을 이용하여 본인인증을 거쳐 제 명의로 증권회사 비대면계좌를 만들었습니다. 그리고나서 ○○저축은행에서 제 신분증과 대포폰, 그리고 제 명의로 개설된 증권회사 계좌 소액이체를 통해 본인인증을 거친 후 비대면 디지털 콜 대출 500만원을 동 증권회사 계좌로 받아서 탈취하여 갔습니다.","증과 대포폰, 그리고 제 명의로 개설된 증권회사 계좌 소액이체를 통해 본인인증을 거친 후 비대면 디지털 콜 대출 500만원을 동 증권회사 계좌로 받아서 탈취하여 갔습니다.",scenario,hwp,20210511,불법금융대응단,[]
text_050_20210510_1_c1,"사기수법: 메신저피싱 사례: 아들이라며 휴대폰의 카톡과 문자메시지로 자기 폰에 문제가 생겼다고 하였습니다. 티몬이라는 사이트에 계정을 만들어야한다며 지정하는 사이트(원격으로 내 휴대폰을 공유하는 앱)을 설치하라고 하여 설치하였습니다. 그런 다음 통장번호와 통장 비밀번호, 신용카드 비밀번호(카드번호 제외)를 요구하여 알려주었습니다. 또 신분증을 찍어 보내라고 하여 운전면허증을 찍어서 보냈습니다. 그런 후 당일(토)과 익일(일)에 걸쳐 이 통장과 연계되어 있는 □□카드로 현금서비스 7,200,000원과 □□장기대출(카드론) 2건으로 29,900,000원이 대출되었고, 그 금액을 보이스피싱 범죄자들이 제 이름으로 개설한 △△투자금융의 계좌로 1차 이체하였고 또 다시 ◇◇투자증권 주식계좌를 개설하여 피해금액을 이체한 후 대포통장 등을 이용해 인출하여 갔습니다.","사기수법: 메신저피싱 사례: 아들이라며 휴대폰의 카톡과 문자메시지로 자기 폰에 문제가 생겼다고 하였습니다. 티몬이라는 사이트에 계정을 만들어야한다며 지정하는 사이트(원격으로 내 휴대폰을 공유하는 앱)을 설치하라고 하여 설치하였습니다. 그런 다음 통장번호와 통장 비밀번호, 신용카드 비밀번호(카",scenario,hwp,20210510,불법금융대응단,[]
text_050_20210510_1_c2,"사기수법: 메신저피싱 사례: 아들이라며 휴대폰의 카톡과 문자메시지로 자기 폰에 문제가 생겼다고 하였습니다. 티몬이라는 사이트에 계정을 만들어야한다며 지정하는 사이트(원격으로 내 휴대폰을 공유하는 앱)을 설치하라고 하여 설치하였습니다. 그런 다음 통장번호와 통장 비밀번호, 신용카드 비밀번호(카드번호 제외)를 요구하여 알려주었습니다. 또 신분증을 찍어 보내라고 하여 운전면허증을 찍어서 보냈습니다. 그런 후 당일(토)과 익일(일)에 걸쳐 이 통장과 연계되어 있는 □□카드로 현금서비스 7,200,000원과 □□장기대출(카드론) 2건으로 29,900,000원이 대출되었고, 그 금액을 보이스피싱 범죄자들이 제 이름으로 개설한 △△투자금융의 계좌로 1차 이체하였고 또 다시 ◇◇투자증권 주식계좌를 개설하여 피해금액을 이체한 후 대포통장 등을 이용해 인출하여 갔습니다.","신용카드 비밀번호(카드번호 제외)를 요구하여 알려주었습니다. 또 신분증을 찍어 보내라고 하여 운전면허증을 찍어서 보냈습니다. 그런 후 당일(토)과 익일(일)에 걸쳐 이 통장과 연계되어 있는 □□카드로 현금서비스 7,200,000원과 □□장기대출(카드론) 2건으로 29,900,000원이 대출되었고, 그 금액을 보이스피싱 범죄자들이 제 이름으로 개설한 △△투자금융의 계좌로 1차 이체하였고 또",scenario,hwp,20210510,불법금융대응단,[]
text_050_20210510_1_c3,"사기수법: 메신저피싱 사례: 아들이라며 휴대폰의 카톡과 문자메시지로 자기 폰에 문제가 생겼다고 하였습니다. 티몬이라는 사이트에 계정을 만들어야한다며 지정하는 사이트(원격으로 내 휴대폰을 공유하는 앱)을 설치하라고 하여 설치하였습니다. 그런 다음 통장번호와 통장 비밀번호, 신용카드 비밀번호(카드번호 제외)를 요구하여 알려주었습니다. 또 신분증을 찍어 보내라고 하여 운전면허증을 찍어서 보냈습니다. 그런 후 당일(토)과 익일(일)에 걸쳐 이 통장과 연계되어 있는 □□카드로 현금서비스 7,200,000원과 □□장기대출(카드론) 2건으로 29,900,000원이 대출되었고, 그 금액을 보이스피싱 범죄자들이 제 이름으로 개설한 △△투자금융의 계좌로 1차 이체하였고 또 다시 ◇◇투자증권 주식계좌를 개설하여 피해금액을 이체한 후 대포통장 등을 이용해 인출하여 갔습니다.",름으로 개설한 △△투자금융의 계좌로 1차 이체하였고 또 다시 ◇◇투자증권 주식계좌를 개설하여 피해금액을 이체한 후 대포통장 등을 이용해 인출하여 갔습니다.,scenario,hwp,20210510,불법금융대응단,[]
text_051_20210510_1_c1,"사기수법: 메신저피싱 사례: 2020.12.○○일 발생 ① 10:52 문자수신 “엄마, 폰 액정 깨져 문자만 됨” ② 10:57 딸(사칭), 주민증 사본, 비밀번호, 통장비밀번호 요청 ③ 10:58 피해자, 주민증, 신용카드, 통장번호, 비밀번호 발송 ④ 11:00 딸(사칭), 악성 앱 URL 발송 및 설치 요구 https://play.google.com/store/apps/details?id=com.teamreviewer.quicksupport.market ⑤ 11:24 피해자 폰에서 앱 생성 https://start.teamreviewer.com/719723616 ⑥ 11:57 ○○계좌번호+비밀번호 요구 및 자료발송 ⑦ 14:00 피해자 “핸드폰이 왜이리 뜨거울까?” 하고 딸한테 전화 “너 아직까지 전화기 폰 고치가 있냐?” 딸 “엄마, 무슨 소리야 그거 보이스피싱 아니야?” 피해자 “어~ 너 폰에 문제 없구나” 딸 “그래, 내 폰에 아무런 문제 없지” 그때 아차 싶어서, 신고(112에 신고)하고, □□카드에 전화하니 현금서비스 360만원 인출되었고, 카드론 2,500만원 진행중 ⑧ 14:30 경찰서로 직접 달려감 ⑨ 14:40 경찰서에서 보이스피싱 사건 접수 및 상담 중 ○○에 전화하여 확인해보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이 이체되었다” 알려줌 ⑩ 15:55 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 △△투자증권 유** 계좌로 3,000,000원 이체완료” ⑪ 16:03 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 김** 계좌로 450,000원 이체완료” ⑫ 16:13 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 최** 계좌로 465,000원 이체완료”","사기수법: 메신저피싱 사례: 2020.12.○○일 발생 ① 10:52 문자수신 “엄마, 폰 액정 깨져 문자만 됨” ② 10:57 딸(사칭), 주민증 사본, 비밀번호, 통장비밀번호 요청 ③ 10:58 피해자, 주민증, 신용카드, 통장번호, 비밀번호 발송 ④ 11:00 딸(사칭), 악성 앱 URL 발송 및 설치 요구 https://play.",scenario,hwp,20210510,불법금융대응단,[]
text_051_20210510_1_c2,"사기수법: 메신저피싱 사례: 2020.12.○○일 발생 ① 10:52 문자수신 “엄마, 폰 액정 깨져 문자만 됨” ② 10:57 딸(사칭), 주민증 사본, 비밀번호, 통장비밀번호 요청 ③ 10:58 피해자, 주민증, 신용카드, 통장번호, 비밀번호 발송 ④ 11:00 딸(사칭), 악성 앱 URL 발송 및 설치 요구 https://play.google.com/store/apps/details?id=com.teamreviewer.quicksupport.market ⑤ 11:24 피해자 폰에서 앱 생성 https://start.teamreviewer.com/719723616 ⑥ 11:57 ○○계좌번호+비밀번호 요구 및 자료발송 ⑦ 14:00 피해자 “핸드폰이 왜이리 뜨거울까?” 하고 딸한테 전화 “너 아직까지 전화기 폰 고치가 있냐?” 딸 “엄마, 무슨 소리야 그거 보이스피싱 아니야?” 피해자 “어~ 너 폰에 문제 없구나” 딸 “그래, 내 폰에 아무런 문제 없지” 그때 아차 싶어서, 신고(112에 신고)하고, □□카드에 전화하니 현금서비스 360만원 인출되었고, 카드론 2,500만원 진행중 ⑧ 14:30 경찰서로 직접 달려감 ⑨ 14:40 경찰서에서 보이스피싱 사건 접수 및 상담 중 ○○에 전화하여 확인해보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이 이체되었다” 알려줌 ⑩ 15:55 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 △△투자증권 유** 계좌로 3,000,000원 이체완료” ⑪ 16:03 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 김** 계좌로 450,000원 이체완료” ⑫ 16:13 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 최** 계좌로 465,000원 이체완료”","발송 및 설치 요구 https://play.google.com/store/apps/details?id=com.teamreviewer.quicksupport.market ⑤ 11:24 피해자 폰에서 앱 생성 https://start.teamreviewer.com/719723616 ⑥ 11:57 ○○계좌번호+비밀번호 요구 및 자료발송 ⑦ 14:00 피해자 “핸드폰이 왜이리 뜨거울까?” 하고 딸한테 전화 “너 아직까지 전화기 폰 고치가 있냐?” 딸 “엄마, 무슨 소리야 그거 보이스피싱 아니야?” 피해자 “어~ 너 폰에 문제 없구나” 딸 “그래",scenario,hwp,20210510,불법금융대응단,[]
text_051_20210510_1_c3,"사기수법: 메신저피싱 사례: 2020.12.○○일 발생 ① 10:52 문자수신 “엄마, 폰 액정 깨져 문자만 됨” ② 10:57 딸(사칭), 주민증 사본, 비밀번호, 통장비밀번호 요청 ③ 10:58 피해자, 주민증, 신용카드, 통장번호, 비밀번호 발송 ④ 11:00 딸(사칭), 악성 앱 URL 발송 및 설치 요구 https://play.google.com/store/apps/details?id=com.teamreviewer.quicksupport.market ⑤ 11:24 피해자 폰에서 앱 생성 https://start.teamreviewer.com/719723616 ⑥ 11:57 ○○계좌번호+비밀번호 요구 및 자료발송 ⑦ 14:00 피해자 “핸드폰이 왜이리 뜨거울까?” 하고 딸한테 전화 “너 아직까지 전화기 폰 고치가 있냐?” 딸 “엄마, 무슨 소리야 그거 보이스피싱 아니야?” 피해자 “어~ 너 폰에 문제 없구나” 딸 “그래, 내 폰에 아무런 문제 없지” 그때 아차 싶어서, 신고(112에 신고)하고, □□카드에 전화하니 현금서비스 360만원 인출되었고, 카드론 2,500만원 진행중 ⑧ 14:30 경찰서로 직접 달려감 ⑨ 14:40 경찰서에서 보이스피싱 사건 접수 및 상담 중 ○○에 전화하여 확인해보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이 이체되었다” 알려줌 ⑩ 15:55 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 △△투자증권 유** 계좌로 3,000,000원 이체완료” ⑪ 16:03 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 김** 계좌로 450,000원 이체완료” ⑫ 16:13 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 최** 계좌로 465,000원 이체완료”","~ 너 폰에 문제 없구나” 딸 “그래, 내 폰에 아무런 문제 없지” 그때 아차 싶어서, 신고(112에 신고)하고, □□카드에 전화하니 현금서비스 360만원 인출되었고, 카드론 2,500만원 진행중 ⑧ 14:30 경찰서로 직접 달려감 ⑨ 14:40 경찰서에서 보이스피싱 사건 접수 및 상담 중 ○○에 전화하여 확인해보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이",scenario,hwp,20210510,불법금융대응단,[]
text_051_20210510_1_c4,"사기수법: 메신저피싱 사례: 2020.12.○○일 발생 ① 10:52 문자수신 “엄마, 폰 액정 깨져 문자만 됨” ② 10:57 딸(사칭), 주민증 사본, 비밀번호, 통장비밀번호 요청 ③ 10:58 피해자, 주민증, 신용카드, 통장번호, 비밀번호 발송 ④ 11:00 딸(사칭), 악성 앱 URL 발송 및 설치 요구 https://play.google.com/store/apps/details?id=com.teamreviewer.quicksupport.market ⑤ 11:24 피해자 폰에서 앱 생성 https://start.teamreviewer.com/719723616 ⑥ 11:57 ○○계좌번호+비밀번호 요구 및 자료발송 ⑦ 14:00 피해자 “핸드폰이 왜이리 뜨거울까?” 하고 딸한테 전화 “너 아직까지 전화기 폰 고치가 있냐?” 딸 “엄마, 무슨 소리야 그거 보이스피싱 아니야?” 피해자 “어~ 너 폰에 문제 없구나” 딸 “그래, 내 폰에 아무런 문제 없지” 그때 아차 싶어서, 신고(112에 신고)하고, □□카드에 전화하니 현금서비스 360만원 인출되었고, 카드론 2,500만원 진행중 ⑧ 14:30 경찰서로 직접 달려감 ⑨ 14:40 경찰서에서 보이스피싱 사건 접수 및 상담 중 ○○에 전화하여 확인해보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이 이체되었다” 알려줌 ⑩ 15:55 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 △△투자증권 유** 계좌로 3,000,000원 이체완료” ⑪ 16:03 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 김** 계좌로 450,000원 이체완료” ⑫ 16:13 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 최** 계좌로 465,000원 이체완료”","보니 “귀하의 ○○계좌에서 △△투자증권으로 1,300여만원이 이체되었다” 알려줌 ⑩ 15:55 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 △△투자증권 유** 계좌로 3,000,000원 이체완료” ⑪ 16:03 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 김** 계좌로 450,000원 이체완료” ⑫ 16:13 문자수신 “[◇◇] 귀하의 ◇◇계좌에서 ○○ 최** 계좌로 465,000원 이체완료”",scenario,hwp,20210510,불법금융대응단,[]
text_052_20210506_1_c1,사기수법: 메신저피싱 사례: 휴대폰 고장을 핑계로 신분정보 탈취 및 악성앱 설치유도,사기수법: 메신저피싱 사례: 휴대폰 고장을 핑계로 신분정보 탈취 및 악성앱 설치유도,scenario,hwp,20210506,불법금융대응단,[]
text_052_20210506_2_c1,사기수법: 메신저피싱 사례: 호칭을 특정하기 쉬운 사람에게 접근하여 송금불가를 핑계로 금전 편취,사기수법: 메신저피싱 사례: 호칭을 특정하기 쉬운 사람에게 접근하여 송금불가를 핑계로 금전 편취,scenario,hwp,20210506,불법금융대응단,[]
text_052_20210506_3_c1,사기수법: 메신저피싱 사례: 대리로 문화상품권 등 물품을 구매하도록 유도,사기수법: 메신저피싱 사례: 대리로 문화상품권 등 물품을 구매하도록 유도,scenario,hwp,20210506,불법금융대응단,[]
text_053_20210430_1_c1,"사기수법: 대출빙자형 사례: ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다. 그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다. 다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요. 다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여 “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고, “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니, “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다. 그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠. 순식간에 천만원을 사기 당했습니다.",사기수법: 대출빙자형 사례: ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다. 그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그,scenario,hwp,20210430,불법금융대응단,[]
text_053_20210430_1_c2,"사기수법: 대출빙자형 사례: ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다. 그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다. 다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요. 다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여 “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고, “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니, “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다. 그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠. 순식간에 천만원을 사기 당했습니다.",서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다. 다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요. 다음날 10시쯤 카드회사 직원이,scenario,hwp,20210430,불법금융대응단,[]
text_053_20210430_1_c3,"사기수법: 대출빙자형 사례: ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다. 그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다. 다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요. 다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여 “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고, “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니, “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다. 그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠. 순식간에 천만원을 사기 당했습니다.","요. 다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여 “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고, “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니, “계좌로 보내면",scenario,hwp,20210430,불법금융대응단,[]
text_053_20210430_1_c4,"사기수법: 대출빙자형 사례: ○○은행에서 대출이 된다는 문자를 받고 상담신청을 했습니다. 다음 날 전화가 걸려와 자신은 ○○은행 직원이라며 마이너스 대출이 가능하다고 하면서 ○○은행 대출신청서를 작성하라고 양식을 보내주었습니다. 그걸 깔았더니 핸드폰에서 악성앱이라고 뜨고 기존의 은행앱에서는 업무를 볼 수 없어서 그 직원에게 이를 말했더니 다른 앱을 깔라고 해서 깔았습니다. 다음 날 그 직원이라는 자가 전화하여 “주택담보대출 받은 걸 왜 말하지 않았어요?”라고 하면서 “그럼 고객님 통장에 돈을 넣어줄 테니 그걸로 한도조정 해서 마이너스 대출을 받을 수 있습니다”라고 하더라구요. 다음날 10시쯤 카드회사 직원이라고 하면서 다른 분이 나에게 전화하여 “본인인증을 해야 하니 인증번호 가면 불러 주세요”라고 해서 말해주었고, “2시간 있다가 돈이 들어갈 텐데 은행에 가서 현금으로 찾아서 카드사 직원이 가면 주세요.” 라고 해서, 내가 “왜 현금으로 찾아서 줘야 해요?”라고 했더니, “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다. 그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠. 순식간에 천만원을 사기 당했습니다.","해요?”라고 했더니, “계좌로 보내면 기록이 남아서 한도 생성이 안 됩니다.”라고 했습니다. 그리고 나서 돈을 찾아 카드사 직원이라는 자에게 줬고 1시간 후엔 연락이 안 되어서 보이스피싱 당했다는 걸 알았죠. 순식간에 천만원을 사기 당했습니다.",scenario,hwp,20210430,불법금융대응단,[]
text_054_20210430_1_c1,"사기수법: 대면편취 사례: □□은행 여의도 담당 이** 대리라고 전화가 왔었습니다. 이** 대리가 비싼 이자 금융권 대출 있으면 대환대출 해주겠다고 하였습니다. 전화번호가 1588-9999여서 일단 전화를 끊고 다시 확인하였더니 □□은행 전화가 맞아서 믿고 대환대출을 하기로 했습니다. 그리고 제가 대출한 금융회사들에 대환대출 협조공문을 보낸다고 하여 그렇게 해달라 하였습니다. 다음 날 오전, △△△캐피탈 김** 대리라는 사람한테 전화가 왔는데 저한테 금융법 위반을 했다고 하면서 무작정 제가 대출한 금액 전액을 갚으라고 했습니다. 금융감독원에서 알면 제가 벌금을 물려야할 사항이라고. 그래서 저는 □□은행에서 대출받아 갚으면 되는데 그런 법이 어디 있느냐 라고 따졌습니다. 그런데 대출 받은 지 6개월이 안되었는데 대출진행을 하면 그 자체가 불법이라고 했습니다. 그래서 전화 끊고 그곳에서 온 전화번호 1577-2280으로 전화해봤더니 △△△캐피탈이라는 ARS음성안내가 나와서 업체를 믿었습니다. □□은행 이** 대리가 사정해서 △△△캐피탈에서 그런 전화가 왔다면 직원한테 사정해서 얼마라도 갚으라고 했습니다. 그래서 △△△캐피탈 직원한테 부탁했더니 60%를 상환하라고 했습니다. 저는 은행계좌를 불러달라 했는데 금융감독원에서 정지시켜놔서 현금으로 수납해야 한다고 했습니다. 그럼 제가 지점으로 가서 납부하겠다고 했는데 그것도 안 된다고 하면서 채권회수 직원을 저한테 보냈습니다. 그래서 현금 870만원을 주었습니다. 그런데 그 다음날 □□은행 이** 대리가 전화가 와서 □□은행 지점장이 대출 보류를 했다고 하면서 나머지를 완불하면 대출승인을 해주겠다고 했습니다. △△△캐피탈로 다시 전화해서 완불하겠다고 했습니다. 오전 10시경, 또 다른 직원이 제 사무실에 와서 595만원을 수금해갔습니다. 그리고 저는 □□은행 이** 대리한테 전화를 했더니 오전 11시 전화드리고 대출실행을 해준다고 염려마시고 기다리라고 해서 기다렸습니다. 11시 30분이 되도 연락이 안와서 11시 40분경에 세번 정도 전화했더니 전화를 안받아서 사기당한 것을 느끼고 바로 경찰서로 가서 신고를 했습니다. 사실 좀 이상한 느낌이 들어서 금융감독원 1332로 전화했었는데 그 직원분이 주민번호 앞자리 물어보고 전화해준다던데 전화도 안오더군요. 경찰서에서 그러는데 제 휴대폰에 불법 어플이 깔려서 금감원에 전화해도 그놈들이 전화를 받는다는 것을 나중에야 알았습니다.",사기수법: 대면편취 사례: □□은행 여의도 담당 이** 대리라고 전화가 왔었습니다. 이** 대리가 비싼 이자 금융권 대출 있으면 대환대출 해주겠다고 하였습니다. 전화번호가 1588-9999여서 일단 전화를 끊고 다시 확인하였더니 □□은행 전화가 맞아서 믿고 대환대출을 하기로 했습니다. 그리고 제가 대출한 금융회사들에 대환대출 협조공문을 보낸다고 하여 그렇게 해달라 하였습니다. 다음 날,scenario,hwp,20210430,불법금융대응단,[]
